TOWNSHIP_RANGE,YEAR,lower,mid,upper
T19S R21E,2021,135.5664364414176,183.62129243499078,226.37568416816032
T19S R22E,2021,120.58612466815289,171.0490701320486,202.16207909657834
T19S R23E,2021,113.62542643232875,137.5477662361013,191.8295322883805
T19S R24E,2021,131.451807654851,180.12756912717634,215.50368243163277
T19S R25E,2021,86.39101266530297,149.95891756569353,197.31265211363652
T19S R26E,2021,76.9066699340985,137.8500807317275,187.3672177823112
T19S R27E,2021,57.31555876183691,107.47107034656615,143.87776322693864
T20S R14E,2021,183.97156705133676,409.09942544998154,431.79486006228007
T20S R15E,2021,239.69711231186807,433.8181363010631,456.7089068043468
T20S R16E,2021,186.2404888278321,355.18025885417114,452.75452205558037
T20S R17E,2021,182.0516076599491,357.2324240848336,459.1075084502315
T20S R18E,2021,128.3546493263159,212.21746000250764,319.47414822764364
T20S R19E,2021,130.98113073275712,223.8417975129906,328.1679046142178
T20S R20E,2021,134.23999814741188,231.2472637333923,324.5074527477105
T20S R21E,2021,128.56973677140468,230.575305798045,324.5074527477105
T20S R22E,2021,163.13032817990353,229.26717938849373,281.49386793479135
T20S R23E,2021,124.95641831176498,157.99757959174596,236.19588112787514
T20S R24E,2021,126.8614122981762,187.2027600896319,226.04904362371067
T20S R25E,2021,119.08799848216383,178.3307830705828,236.3815904319085
